taxon_id	organism	taxon_of_expectation	expected_number_of_peptide	peptide	number_of_final_peptide	expected_number_reached	polyprotein_fully_covered	unannotated_parts	relevant_annotation	matchID	method	score	Dbxref	name	signature_desc	start_in_prot	end_in_prot	start	end	duplicated	overlapping	OverlappingDistance	left_overlaps_peptide	right_overlaps_peptide
255066	Pepper veinal mottle virus	Potyviridae	10	10	10	True	True	0	True	1943	Pfam	3.8E-53		PF13608	Protein P3 of Potyviral polyprotein	771	1206	2504	3812	False	True	105	0	105
255066	Pepper veinal mottle virus	Potyviridae	10	10	10	True	True	0	True	1944	CDD	5.71083E-55		cd01699	RNA_dep_RNAP	2442	2704	7517	8306	False	False	0	0	0
255066	Pepper veinal mottle virus	Potyviridae	10	10	10	True	True	0	True	1945	Pfam	1.3E-8	InterPro:IPR011492	PF07652	Flavivirus DEAD domain	1256	1369	3959	4301	False	False	0	0	0
255066	Pepper veinal mottle virus	Potyviridae	10	10	10	True	True	0	True	1946	Pfam	7.5E-7	InterPro:IPR001650	PF00271	Helicase conserved C-terminal domain	1403	1514	4400	4736	False	False	0	0	0
255066	Pepper veinal mottle virus	Potyviridae	10	10	10	True	True	0	True	1947	SMART	1.9E-25	InterPro:IPR014001	SM00487		1213	1387	3830	4355	False	False	0	0	0
255066	Pepper veinal mottle virus	Potyviridae	10	10	10	True	True	0	True	1948	SMART	5.5E-14	InterPro:IPR001650	SM00490		1417	1515	4442	4739	False	False	0	0	0
255066	Pepper veinal mottle virus	Potyviridae	10	10	10	True	True	0	True	1949	Pfam	2.1E-63	InterPro:IPR013648	PF08440	Potyviridae polyprotein	1540	1821	4811	5657	False	True	23	0	23
255066	Pepper veinal mottle virus	Potyviridae	10	10	10	True	True	0	True	1950	Pfam	2.6E-100	InterPro:IPR001205	PF00680	RNA dependent RNA polymerase	2308	2767	7115	8495	False	False	0	0	0
187978	Peru tomato mosaic virus	Potyviridae	10	9	9	False	False	1	True	4938	SMART	5.0E-26	InterPro:IPR014001	SM00487		1208	1386	3834	4371	False	False	0	0	0
187978	Peru tomato mosaic virus	Potyviridae	10	9	9	False	False	1	True	4939	ProSiteProfiles	45.38	InterPro:IPR031159	PS51744	Helper-component proteinase (HC-Pro) cysteine protease (CPD) domain profile.	623	745	2079	2448	False	False	0	0	0
187978	Peru tomato mosaic virus	Potyviridae	10	9	9	False	False	1	True	4940	Pfam	2.1E-87	InterPro:IPR013648	PF08440	Potyviridae polyprotein	1539	1811	4827	5646	False	True	23	0	23
187978	Peru tomato mosaic virus	Potyviridae	10	9	9	False	False	1	True	4941	Pfam	6.2E-10	InterPro:IPR011545	PF00270	DEAD/DEAH box helicase	1233	1366	3909	4311	False	False	0	0	0
187978	Peru tomato mosaic virus	Potyviridae	10	9	9	False	False	1	True	4942	Pfam	6.0E-88		PF13608	Protein P3 of Potyviral polyprotein	768	1205	2514	3828	False	True	103	0	103
187978	Peru tomato mosaic virus	Potyviridae	10	9	9	False	False	1	True	4943	CDD	1.89812E-25		cd00046	DEXDc	1234	1360	3912	4293	False	False	0	0	0
187978	Peru tomato mosaic virus	Potyviridae	10	9	9	False	False	1	True	4944	Pfam	6.5E-10	InterPro:IPR001650	PF00271	Helicase conserved C-terminal domain	1400	1513	4410	4752	False	False	0	0	0
187978	Peru tomato mosaic virus	Potyviridae	10	9	9	False	False	1	True	4945	ProSiteProfiles	70.175	InterPro:IPR001730	PS51436	Potyvirus NIa protease (NIa-pro) domain profile.	2029	2247	6297	6954	False	False	0	0	0
187978	Peru tomato mosaic virus	Potyviridae	10	9	9	False	False	1	True	4946	Pfam	1.1E-52	InterPro:IPR002540	PF01577	Potyvirus P1 protease	45	288	345	1077	False	False	0	0	0
187978	Peru tomato mosaic virus	Potyviridae	10	9	9	False	False	1	True	4947	CDD	1.23106E-7	InterPro:IPR001650	cd00079	HELICc	1405	1521	4425	4776	False	False	0	0	0
187978	Peru tomato mosaic virus	Potyviridae	10	9	9	False	False	1	True	4948	Pfam	1.3E-158	InterPro:IPR001456	PF00851	Helper component proteinase	305	745	1125	2448	False	False	0	0	0
187978	Peru tomato mosaic virus	Potyviridae	10	9	9	False	False	1	True	4949	ProSiteProfiles	16.486	InterPro:IPR007094	PS50507	RdRp of positive ssRNA viruses catalytic domain profile.	2516	2640	7758	8133	False	False	0	0	0
187978	Peru tomato mosaic virus	Potyviridae	10	9	9	False	False	1	True	4950	ProSiteProfiles	17.538	InterPro:IPR014001	PS51192	Superfamilies 1 and 2 helicase ATP-binding type-1 domain profile.	1226	1378	3888	4347	False	False	0	0	0
187978	Peru tomato mosaic virus	Potyviridae	10	9	9	False	False	1	True	4951	Pfam	9.2E-99	InterPro:IPR001592	PF00767	Potyvirus coat protein	2830	3063	8700	9402	False	False	0	0	0
187978	Peru tomato mosaic virus	Potyviridae	10	9	9	False	False	1	True	4952	Pfam	8.0E-110	InterPro:IPR001205	PF00680	RNA dependent RNA polymerase	2293	2757	7089	8484	False	False	0	0	0
187978	Peru tomato mosaic virus	Potyviridae	10	9	9	False	False	1	True	4953	CDD	4.74109E-49		cd01699	RNA_dep_RNAP	2440	2695	7530	8298	False	False	0	0	0
187978	Peru tomato mosaic virus	Potyviridae	10	9	9	False	False	1	True	4954	Pfam	1.1E-62	InterPro:IPR001730	PF00863	Peptidase family C4	2027	2260	6291	6993	False	True	2	2	0
187978	Peru tomato mosaic virus	Potyviridae	10	9	9	False	False	1	True	4955	ProSiteProfiles	13.566	InterPro:IPR001650	PS51194	Superfamilies 1 and 2 helicase C-terminal domain profile.	1397	1556	4401	4881	False	False	0	0	0
187978	Peru tomato mosaic virus	Potyviridae	10	9	9	False	False	1	True	4956	SMART	1.4E-16	InterPro:IPR001650	SM00490		1416	1514	4458	4755	False	False	0	0	0
119222	Pestivirus giraffe-1 H138	Flaviviridae	10	1	1	False	False	2	False	135	Pfam	1.3E-84	InterPro:IPR008751	PF05550	Pestivirus Npro endopeptidase C53	1	168	382	886	False	False	0	0	0
119222	Pestivirus giraffe-1 H138	Flaviviridae	10	1	1	False	False	2	False	136	Pfam	6.2E-23	InterPro:IPR002166	PF00998	Viral RNA dependent RNA polymerase	3548	3797	11023	11773	False	False	0	0	0
119222	Pestivirus giraffe-1 H138	Flaviviridae	10	1	1	False	False	2	False	137	CDD	7.81641E-47		cd01699	RNA_dep_RNAP	3512	3797	10915	11773	False	False	0	0	0
119222	Pestivirus giraffe-1 H138	Flaviviridae	10	1	1	False	False	2	False	138	CDD	7.56715E-13		cd00046	DEXDc	1906	2032	6097	6478	False	False	0	0	0
119222	Pestivirus giraffe-1 H138	Flaviviridae	10	1	1	False	False	2	False	139	CDD	1.87547E-9	InterPro:IPR001650	cd00079	HELICc	2074	2196	6601	6970	False	False	0	0	0
119222	Pestivirus giraffe-1 H138	Flaviviridae	10	1	1	False	False	2	False	140	Pfam	1.0E-89	InterPro:IPR022120	PF12387	Pestivirus NS2 peptidase	1318	1517	4333	4933	False	False	0	0	0
119222	Pestivirus giraffe-1 H138	Flaviviridae	10	1	1	False	False	2	False	141	Pfam	2.0E-35	InterPro:IPR032843	PF14901	Cleavage inducing molecular chaperone	1529	1616	4966	5230	False	False	0	0	0
119222	Pestivirus giraffe-1 H138	Flaviviridae	10	1	1	False	False	2	False	142	ProSiteProfiles	15.675	InterPro:IPR007094	PS50507	RdRp of positive ssRNA viruses catalytic domain profile.	3609	3732	11206	11578	False	False	0	0	0
119222	Pestivirus giraffe-1 H138	Flaviviridae	10	1	1	False	False	2	False	143	SMART	1.2E-9	InterPro:IPR001650	SM00490		2091	2190	6652	6952	False	False	0	0	0
119222	Pestivirus giraffe-1 H138	Flaviviridae	10	1	1	False	False	2	False	144	Pfam	1.8E-7	InterPro:IPR011492	PF07652	Flavivirus DEAD domain	1897	2037	6070	6493	False	False	0	0	0
119222	Pestivirus giraffe-1 H138	Flaviviridae	10	1	1	False	False	2	False	145	Pfam	7.4E-164	InterPro:IPR032521	PF16329	Pestivirus envelope glycoprotein E2	691	1060	2452	3562	False	False	0	0	0
119222	Pestivirus giraffe-1 H138	Flaviviridae	10	1	1	False	False	2	False	146	ProSiteProfiles	10.569	InterPro:IPR001650	PS51194	Superfamilies 1 and 2 helicase C-terminal domain profile.	2063	2233	6568	7081	False	False	0	0	0
119222	Pestivirus giraffe-1 H138	Flaviviridae	10	1	1	False	False	2	False	147	SMART	7.9E-14	InterPro:IPR014001	SM00487		1877	2067	6010	6583	False	False	0	0	0
119222	Pestivirus giraffe-1 H138	Flaviviridae	10	1	1	False	False	2	False	148	ProSiteProfiles	17.117	InterPro:IPR014001	PS51192	Superfamilies 1 and 2 helicase ATP-binding type-1 domain profile.	1892	2050	6055	6532	False	False	0	0	0
119222	Pestivirus giraffe-1 H138	Flaviviridae	10	1	1	False	False	2	False	149	Pfam	9.4E-8	InterPro:IPR001650	PF00271	Helicase conserved C-terminal domain	2073	2189	6598	6949	False	False	0	0	0
119222	Pestivirus giraffe-1 H138	Flaviviridae	10	1	1	False	False	2	False	150	Pfam	2.4E-24	InterPro:IPR021824	PF11889	Domain of unknown function (DUF3409)	170	225	889	1057	False	False	0	0	0
119222	Pestivirus giraffe-1 H138	Flaviviridae	10	1	1	False	False	2	False	151	ProSiteProfiles	67.247	InterPro:IPR030399	PS51692	Pestivirus nonstructural protein 2 (NS2) protease domain profile.	1436	1679	4687	5419	False	False	0	0	0
119222	Pestivirus giraffe-1 H138	Flaviviridae	10	1	1	False	False	2	False	152	ProSiteProfiles	138.655	InterPro:IPR000280	PS51535	Pestivirus NS3 protease (NS3pro) domain profile.	1680	1853	5419	5941	False	False	0	0	0
119222	Pestivirus giraffe-1 H138	Flaviviridae	10	1	1	False	False	2	False	153	ProDom	7.0E-111		PD003091	POLYPROTEIN GLYCOPROTEIN ENVELOPE GENOME NONSTRUCTURAL C E1 PROTEASE GP33 GP44/48	1	191	382	955	False	False	0	0	0
119222	Pestivirus giraffe-1 H138	Flaviviridae	10	1	1	False	False	2	False	154	Pfam	4.1E-134	InterPro:IPR000280	PF05578	Pestivirus NS3 polyprotein peptidase S31	1680	1890	5419	6052	False	False	0	0	0
928289	Pigeon picornavirus B	Picornaviridae	11	12	12	True	True	0	True	5897	ProDom	1.0E-22	InterPro:IPR002527	PD649346	POLYPROTEIN COAT CORE VP4 GENOME CONTAINS: P1A P1B VP2 P1C	1142	1348	4014	4635	False	True	92	2	90
928289	Pigeon picornavirus B	Picornaviridae	11	12	12	True	True	0	True	5898	Pfam	6.3E-65	InterPro:IPR001205	PF00680	RNA dependent RNA polymerase	1900	2338	6288	7605	False	False	0	0	0
928289	Pigeon picornavirus B	Picornaviridae	11	12	12	True	True	0	True	5899	CDD	7.04904E-20	InterPro:IPR033703	cd00205	rhv_like	729	917	2775	3342	False	False	0	0	0
928289	Pigeon picornavirus B	Picornaviridae	11	12	12	True	True	0	True	5900	Pfam	5.9E-21	InterPro:IPR001676	PF00073	picornavirus capsid protein	502	608	2094	2415	False	False	0	0	0
928289	Pigeon picornavirus B	Picornaviridae	11	12	12	True	True	0	True	5900	Pfam	7.4E-6	InterPro:IPR001676	PF00073	picornavirus capsid protein	775	877	2913	3222	False	False	0	0	0
928289	Pigeon picornavirus B	Picornaviridae	11	12	12	True	True	0	True	5900	Pfam	1.3E-35	InterPro:IPR001676	PF00073	picornavirus capsid protein	205	386	1203	1749	False	True	22	22	0
928289	Pigeon picornavirus B	Picornaviridae	11	12	12	True	True	0	True	5901	ProSiteProfiles	50.27	InterPro:IPR014759	PS51218	Superfamily 3 helicase of positive ssRNA viruses domain profile.	1362	1524	4674	5163	False	False	0	0	0
928289	Pigeon picornavirus B	Picornaviridae	11	12	12	True	True	0	True	5902	ProSiteProfiles	16.32	InterPro:IPR007094	PS50507	RdRp of positive ssRNA viruses catalytic domain profile.	2108	2222	6912	7257	False	False	0	0	0
928289	Pigeon picornavirus B	Picornaviridae	11	12	12	True	True	0	True	5903	CDD	2.46308E-36	InterPro:IPR033703	cd00205	rhv_like	462	638	1974	2505	False	False	0	0	0
928289	Pigeon picornavirus B	Picornaviridae	11	12	12	True	True	0	True	5904	ProSiteProfiles	6.0		PS51257	Prokaryotic membrane lipoprotein lipid attachment site profile.	1	27	591	672	False	False	0	0	0
928289	Pigeon picornavirus B	Picornaviridae	11	12	12	True	True	0	True	5905	CDD	9.95098E-66		cd01699	RNA_dep_RNAP	2019	2285	6645	7446	False	False	0	0	0
928289	Pigeon picornavirus B	Picornaviridae	11	12	12	True	True	0	True	5906	Pfam	6.4E-35	InterPro:IPR000199	PF00548	3C cysteine protease (picornain 3C)	1706	1868	5706	6195	False	False	0	0	0
928289	Pigeon picornavirus B	Picornaviridae	11	12	12	True	True	0	True	5907	CDD	1.74672E-28	InterPro:IPR033703	cd00205	rhv_like	240	413	1308	1830	False	False	0	0	0
928289	Pigeon picornavirus B	Picornaviridae	11	12	12	True	True	0	True	5908	ProDom	6.0E-5		PD839781	POLYPROTEIN COAT CORE 2A P1D VP4 P1C VP3 VP2 P1B	1441	1471	4911	5004	False	False	0	0	0
928289	Pigeon picornavirus B	Picornaviridae	11	12	12	True	True	0	True	5909	Pfam	1.8E-25	InterPro:IPR000605	PF00910	RNA helicase	1386	1485	4746	5046	False	False	0	0	0
1016879	Cutthroat trout virus	Hepeviridae	4	4	4	True	False	4	False	3990	SMART	0.009	InterPro:IPR002589	SM00506		728	855	2281	2665	False	False	0	0	0
1016879	Cutthroat trout virus	Hepeviridae	4	4	4	True	False	4	False	3991	CDD	1.62239E-4		cd00009	AAA	984	1104	3049	3412	False	False	0	0	0
1016879	Cutthroat trout virus	Hepeviridae	4	4	4	True	False	4	False	3992	Pfam	1.0E-25	InterPro:IPR001788	PF00978	RNA dependent RNA polymerase	1343	1689	4126	5167	False	False	0	0	0
1016879	Cutthroat trout virus	Hepeviridae	4	4	4	True	False	4	False	3993	Pfam	6.0E-28	InterPro:IPR002588	PF01660	Viral methyltransferase	40	378	217	1234	False	True	155	22	133
1016879	Cutthroat trout virus	Hepeviridae	4	4	4	True	False	4	False	3994	Pfam	1.4E-25	InterPro:IPR027351	PF01443	Viral (Superfamily 1) RNA helicase	980	1200	3037	3700	False	False	0	0	0
1016879	Cutthroat trout virus	Hepeviridae	4	4	4	True	False	4	False	3995	ProSiteProfiles	31.219	InterPro:IPR027351	PS51657	(+)RNA virus helicase core domain profile.	954	1242	2959	3826	False	True	34	13	21
1016879	Cutthroat trout virus	Hepeviridae	4	4	4	True	False	4	False	3996	ProSiteProfiles	12.409	InterPro:IPR007094	PS50507	RdRp of positive ssRNA viruses catalytic domain profile.	1476	1587	4525	4861	False	False	0	0	0
1016879	Cutthroat trout virus	Hepeviridae	4	4	4	True	False	4	False	3997	ProSiteProfiles	10.283	InterPro:IPR002589	PS51154	Macro domain profile.	716	885	2245	2755	False	False	0	0	0
1016879	Cutthroat trout virus	Hepeviridae	4	4	4	True	False	4	False	3998	ProSiteProfiles	26.068	InterPro:IPR002588	PS51743	Alphavirus-like methyltransferase (MT) domain profile.	58	245	271	835	False	True	4	4	0
12211	Plum pox virus	Potyviridae	10	10	10	True	True	0	True	4707	Pfam	8.2E-96	InterPro:IPR001592	PF00767	Potyvirus coat protein	2890	3123	8813	9515	False	False	0	0	0
12211	Plum pox virus	Potyviridae	10	10	10	True	True	0	True	4708	Pfam	2.9E-58	InterPro:IPR002540	PF01577	Potyvirus P1 protease	66	307	341	1067	False	False	0	0	0
12211	Plum pox virus	Potyviridae	10	10	10	True	True	0	True	4709	Pfam	1.2E-73		PF13608	Protein P3 of Potyviral polyprotein	781	1219	2486	3803	False	True	103	0	103
12211	Plum pox virus	Potyviridae	10	10	10	True	True	0	True	4710	CDD	4.76595E-25		cd00046	DEXDc	1247	1374	3884	4268	False	False	0	0	0
12211	Plum pox virus	Potyviridae	10	10	10	True	True	0	True	4711	Pfam	4.3E-56	InterPro:IPR001730	PF00863	Peptidase family C4	2048	2281	6287	6989	False	True	2	2	0
12211	Plum pox virus	Potyviridae	10	10	10	True	True	0	True	4712	ProSiteProfiles	74.034	InterPro:IPR001730	PS51436	Potyvirus NIa protease (NIa-pro) domain profile.	2050	2268	6293	6950	False	False	0	0	0
12211	Plum pox virus	Potyviridae	10	10	10	True	True	0	True	4713	SMART	3.4E-14	InterPro:IPR001650	SM00490		1430	1528	4433	4730	False	False	0	0	0
12211	Plum pox virus	Potyviridae	10	10	10	True	True	0	True	4714	ProSiteProfiles	48.126	InterPro:IPR031159	PS51744	Helper-component proteinase (HC-Pro) cysteine protease (CPD) domain profile.	644	766	2075	2444	False	False	0	0	0
12211	Plum pox virus	Potyviridae	10	10	10	True	True	0	True	4715	Pfam	4.7E-127	InterPro:IPR001456	PF00851	Helper component proteinase	330	766	1133	2444	False	False	0	0	0
12211	Plum pox virus	Potyviridae	10	10	10	True	True	0	True	4716	SMART	8.3E-30	InterPro:IPR014001	SM00487		1225	1400	3818	4346	False	False	0	0	0
12211	Plum pox virus	Potyviridae	10	10	10	True	True	0	True	4717	Pfam	2.3E-81	InterPro:IPR013648	PF08440	Potyviridae polyprotein	1553	1826	4802	5624	False	True	23	0	23
12211	Plum pox virus	Potyviridae	10	10	10	True	True	0	True	4718	Pfam	7.7E-9	InterPro:IPR001650	PF00271	Helicase conserved C-terminal domain	1414	1527	4385	4727	False	False	0	0	0
12211	Plum pox virus	Potyviridae	10	10	10	True	True	0	True	4719	Pfam	5.9E-107	InterPro:IPR001205	PF00680	RNA dependent RNA polymerase	2316	2772	7091	8462	False	False	0	0	0
12211	Plum pox virus	Potyviridae	10	10	10	True	True	0	True	4720	ProSiteProfiles	13.526	InterPro:IPR001650	PS51194	Superfamilies 1 and 2 helicase C-terminal domain profile.	1411	1570	4376	4856	False	False	0	0	0
12211	Plum pox virus	Potyviridae	10	10	10	True	True	0	True	4721	ProSiteProfiles	17.922	InterPro:IPR007094	PS50507	RdRp of positive ssRNA viruses catalytic domain profile.	2534	2658	7745	8120	False	False	0	0	0
12211	Plum pox virus	Potyviridae	10	10	10	True	True	0	True	4722	ProSiteProfiles	16.608	InterPro:IPR014001	PS51192	Superfamilies 1 and 2 helicase ATP-binding type-1 domain profile.	1240	1392	3863	4322	False	False	0	0	0
12211	Plum pox virus	Potyviridae	10	10	10	True	True	0	True	4723	Pfam	8.5E-8	InterPro:IPR011492	PF07652	Flavivirus DEAD domain	1269	1382	3950	4292	False	False	0	0	0
12211	Plum pox virus	Potyviridae	10	10	10	True	True	0	True	4724	CDD	4.85085E-56		cd01699	RNA_dep_RNAP	2454	2713	7505	8285	False	False	0	0	0
113553	Poinsettia mosaic virus	Tymoviridae	2	3	3	True	True	0	True	2110	Pfam	8.7E-14	InterPro:IPR001788	PF00978	RNA dependent RNA polymerase	1398	1636	4274	4991	False	False	0	0	0
113553	Poinsettia mosaic virus	Tymoviridae	2	3	3	True	True	0	True	2111	ProSiteProfiles	23.897		PS51738	Peptidase family C21 domain profile.	684	845	2132	2618	False	False	0	0	0
113553	Poinsettia mosaic virus	Tymoviridae	2	3	3	True	True	0	True	2112	ProSiteProfiles	41.395	InterPro:IPR027351	PS51657	(+)RNA virus helicase core domain profile.	895	1150	2765	3533	False	False	0	0	0
113553	Poinsettia mosaic virus	Tymoviridae	2	3	3	True	True	0	True	2113	Pfam	1.1E-60	InterPro:IPR002588	PF01660	Viral methyltransferase	38	309	194	1010	False	False	0	0	0
113553	Poinsettia mosaic virus	Tymoviridae	2	3	3	True	True	0	True	2114	Pfam	7.1E-17	InterPro:IPR008043	PF05381	Tymovirus endopeptidase	737	831	2291	2576	False	False	0	0	0
113553	Poinsettia mosaic virus	Tymoviridae	2	3	3	True	True	0	True	2115	Pfam	1.1E-50	InterPro:IPR027351	PF01443	Viral (Superfamily 1) RNA helicase	924	1153	2852	3542	False	False	0	0	0
113553	Poinsettia mosaic virus	Tymoviridae	2	3	3	True	True	0	True	2116	ProSiteProfiles	11.806	InterPro:IPR007094	PS50507	RdRp of positive ssRNA viruses catalytic domain profile.	1504	1610	4592	4913	False	False	0	0	0
113553	Poinsettia mosaic virus	Tymoviridae	2	3	3	True	True	0	True	2117	ProDom	5.0E-77	InterPro:IPR000574	PD003886	CAPSID VIRION COAT STRUCTURAL POLYPROTEIN REPLICASE-ASSOCIATED 3D-STRUCTURE ACETYLATION DIRECT SEQUENCING	1800	1940	5480	5903	False	False	0	0	0
113553	Poinsettia mosaic virus	Tymoviridae	2	3	3	True	True	0	True	2118	Pfam	3.2E-15	InterPro:IPR000574	PF00983	Tymovirus coat protein	1821	1959	5543	5960	False	False	0	0	0
113553	Poinsettia mosaic virus	Tymoviridae	2	3	3	True	True	0	True	2119	ProSiteProfiles	29.602	InterPro:IPR002588	PS51743	Alphavirus-like methyltransferase (MT) domain profile.	58	219	254	740	False	False	0	0	0
1220025	Pokeweed mosaic virus	Potyviridae	10	10	10	True	True	0	True	5571	Pfam	1.6E-93	InterPro:IPR001592	PF00767	Potyvirus coat protein	2822	3054	8576	9275	False	False	0	0	0
1220025	Pokeweed mosaic virus	Potyviridae	10	10	10	True	True	0	True	5572	ProSiteProfiles	13.083	InterPro:IPR001650	PS51194	Superfamilies 1 and 2 helicase C-terminal domain profile.	1393	1552	4289	4769	False	False	0	0	0
1220025	Pokeweed mosaic virus	Potyviridae	10	10	10	True	True	0	True	5573	Pfam	4.9E-10	InterPro:IPR001650	PF00271	Helicase conserved C-terminal domain	1396	1509	4298	4640	False	False	0	0	0
1220025	Pokeweed mosaic virus	Potyviridae	10	10	10	True	True	0	True	5574	Pfam	2.8E-125	InterPro:IPR001456	PF00851	Helper component proteinase	310	746	1040	2351	False	False	0	0	0
1220025	Pokeweed mosaic virus	Potyviridae	10	10	10	True	True	0	True	5575	CDD	3.01099E-7	InterPro:IPR001650	cd00079	HELICc	1395	1517	4295	4664	False	False	0	0	0
1220025	Pokeweed mosaic virus	Potyviridae	10	10	10	True	True	0	True	5576	ProSiteProfiles	73.818	InterPro:IPR001730	PS51436	Potyvirus NIa protease (NIa-pro) domain profile.	2025	2243	6185	6842	False	False	0	0	0
1220025	Pokeweed mosaic virus	Potyviridae	10	10	10	True	True	0	True	5577	Pfam	8.6E-58	InterPro:IPR001730	PF00863	Peptidase family C4	2024	2256	6182	6881	False	True	1	1	0
1220025	Pokeweed mosaic virus	Potyviridae	10	10	10	True	True	0	True	5578	ProSiteProfiles	18.255	InterPro:IPR007094	PS50507	RdRp of positive ssRNA viruses catalytic domain profile.	2512	2632	7646	8009	False	False	0	0	0
1220025	Pokeweed mosaic virus	Potyviridae	10	10	10	True	True	0	True	5579	SMART	4.8E-24	InterPro:IPR014001	SM00487		1207	1382	3731	4259	False	False	0	0	0
1220025	Pokeweed mosaic virus	Potyviridae	10	10	10	True	True	0	True	5580	Pfam	7.0E-64		PF13608	Protein P3 of Potyviral polyprotein	762	1201	2396	3716	False	True	105	0	105
1220025	Pokeweed mosaic virus	Potyviridae	10	10	10	True	True	0	True	5581	Pfam	2.4E-7	InterPro:IPR011545	PF00270	DEAD/DEAH box helicase	1212	1359	3746	4190	False	False	0	0	0
1220025	Pokeweed mosaic virus	Potyviridae	10	10	10	True	True	0	True	5582	Pfam	2.2E-94	InterPro:IPR001205	PF00680	RNA dependent RNA polymerase	2295	2747	6995	8354	False	False	0	0	0
1220025	Pokeweed mosaic virus	Potyviridae	10	10	10	True	True	0	True	5583	CDD	1.78105E-48		cd01699	RNA_dep_RNAP	2427	2687	7391	8174	False	False	0	0	0
1220025	Pokeweed mosaic virus	Potyviridae	10	10	10	True	True	0	True	5584	ProSiteProfiles	14.684	InterPro:IPR014001	PS51192	Superfamilies 1 and 2 helicase ATP-binding type-1 domain profile.	1222	1374	3776	4235	False	False	0	0	0
1220025	Pokeweed mosaic virus	Potyviridae	10	10	10	True	True	0	True	5585	Pfam	9.8E-76	InterPro:IPR013648	PF08440	Potyviridae polyprotein	1535	1807	4715	5534	False	True	23	0	23
1220025	Pokeweed mosaic virus	Potyviridae	10	10	10	True	True	0	True	5586	ProSiteProfiles	48.556	InterPro:IPR031159	PS51744	Helper-component proteinase (HC-Pro) cysteine protease (CPD) domain profile.	624	746	1982	2351	False	False	0	0	0
1220025	Pokeweed mosaic virus	Potyviridae	10	10	10	True	True	0	True	5587	Pfam	8.9E-40	InterPro:IPR002540	PF01577	Potyvirus P1 protease	64	290	302	983	False	False	0	0	0
1220025	Pokeweed mosaic virus	Potyviridae	10	10	10	True	True	0	True	5588	CDD	4.2607E-21		cd00046	DEXDc	1229	1356	3797	4181	False	False	0	0	0
1220025	Pokeweed mosaic virus	Potyviridae	10	10	10	True	True	0	True	5589	SMART	2.5E-16	InterPro:IPR001650	SM00490		1412	1510	4346	4643	False	False	0	0	0
28295	Porcine epidemic diarrhea virus	Alphacoronavirus	13	13	13	True	False	2	True	874	Pfam	1.3E-32	InterPro:IPR014828	PF08716	nsp7 replicase	3580	3662	11033	11282	False	False	0	0	0
28295	Porcine epidemic diarrhea virus	Alphacoronavirus	13	13	13	True	False	2	True	875	ProSiteProfiles	53.784	InterPro:IPR013016	PS51124	Peptidase family C16 domain profile.	1057	1296	3464	4184	False	False	0	0	0
28295	Porcine epidemic diarrhea virus	Alphacoronavirus	13	13	13	True	False	2	True	875	ProSiteProfiles	58.748	InterPro:IPR013016	PS51124	Peptidase family C16 domain profile.	1691	1951	5366	6149	False	False	0	0	0
28295	Porcine epidemic diarrhea virus	Alphacoronavirus	13	13	13	True	False	2	True	876	ProSiteProfiles	148.124	InterPro:IPR008740	PS51442	Coronavirus main protease (M-pro) domain profile.	2998	3299	9287	10193	False	False	0	0	0
28295	Porcine epidemic diarrhea virus	Alphacoronavirus	13	13	13	True	False	2	True	877	SMART	2.0E-24	InterPro:IPR002589	SM00506		1298	1423	4187	4565	False	False	0	0	0
28295	Porcine epidemic diarrhea virus	Alphacoronavirus	13	13	13	True	False	2	True	878	ProSiteProfiles	33.378	InterPro:IPR027352	PS51653	Coronaviridae zinc-binding (CV ZBD) domain profile.	5028	5111	15377	15629	False	False	0	0	0
28295	Porcine epidemic diarrhea virus	Alphacoronavirus	13	13	13	True	False	2	True	879	Pfam	7.7E-40	InterPro:IPR014822	PF08710	nsp9 replicase	3858	3965	11867	12191	False	False	0	0	0
28295	Porcine epidemic diarrhea virus	Alphacoronavirus	13	13	13	True	False	2	True	880	Pfam	6.6E-84	InterPro:IPR014829	PF08717	nsp8 replicase	3663	3857	11282	11867	False	False	0	0	0
28295	Porcine epidemic diarrhea virus	Alphacoronavirus	13	13	13	True	False	2	True	881	Pfam	1.2E-158	InterPro:IPR009461	PF06460	Coronavirus NSP13	6482	6779	19739	20633	False	False	0	0	0
28295	Porcine epidemic diarrhea virus	Alphacoronavirus	13	13	13	True	False	2	True	882	ProSiteProfiles	16.868	InterPro:IPR002589	PS51154	Macro domain profile.	1286	1465	4151	4691	False	False	0	0	0
28295	Porcine epidemic diarrhea virus	Alphacoronavirus	13	13	13	True	False	2	True	883	Pfam	5.1E-175	InterPro:IPR009469	PF06478	Coronavirus RPol N-terminus	4113	4461	12632	13679	False	False	0	0	0
28295	Porcine epidemic diarrhea virus	Alphacoronavirus	13	13	13	True	False	2	True	884	ProSiteProfiles	29.184	InterPro:IPR027351	PS51657	(+)RNA virus helicase core domain profile.	5275	5636	16118	17204	False	True	12	0	12
28295	Porcine epidemic diarrhea virus	Alphacoronavirus	13	13	13	True	False	2	True	885	Pfam	6.1E-122	InterPro:IPR008740	PF05409	Coronavirus  endopeptidase C30	3026	3308	9371	10220	False	True	9	0	9
28295	Porcine epidemic diarrhea virus	Alphacoronavirus	13	13	13	True	False	2	True	886	Pfam	5.4E-12	InterPro:IPR002589	PF01661	Macro domain	1318	1421	4247	4559	False	False	0	0	0
